source,target
浪 花 的 白 沫 上 飞 着 只 鸟 仅 仅 只 太 阳 落 下 去 了,la4ng hua1 de ba2i mo4 sha4ng fe1i zhe zhi3 nia3o ji3n ji3n zhi3 ta4i ya2ng luo4 xia4 qu4 le
黄 昏 的 光 映 在 多 少 人 的 额 头 上 在 他 们 的 额 头 上 涂 了 半 金,hua2ng hu1n de gua1ng yi4ng za4i duo1 sha3o re2n de e2 to2u sha4ng za4i ta1 men de e2 to2u sha4ng tu2 le ba4n ji1n
多 少 人 逼 向 三 角 洲 的 尖 端 又 转 身 分 散,duo1 sha3o re2n bi1 xia4ng sa1n jia3o zho1u de jia1n dua1n yo4u zhua3n she1n fe1n sa4n
人 看 远 处 如 烟,re2n ka4n yua3n chu4 ru2 ya1n
自 在 烟 里 看 帆 篷 远 去,zi4 za4i ya1n li3 ka4n fa1n pe2ng yua3n qu4
来 了 船 瓜 船 颜 色 和 欲 望,la2i le chua2n gua1 chua2n ya2n se4 he2 yu4 wa4ng
船 是 石 头 比 赛 着 棱 角 也 许,chua2n shi4 shi2 to2u bi3 sa4i zhe le2ng jia3o ye3 xu3
船 鸟 船 百 合 花,chua2n nia3o chua2n ba3i he2 hua1
深 巷 卖 杏 花 骆 驼,she1n xia4ng ma4i xi4ng hua1 luo4 tuo2
骆 驼 的 铃 声 在 柳 烟 中 摇 荡 鸭 子 叫 只 通 红 的 蜻 蜓,luo4 tuo2 de li2ng she1ng za4i liu3 ya1n zho1ng ya2o da4ng ya1 zi jia4o zhi3 to1ng ho2ng de qi1ng ti2ng
惨 绿 色 的 雨 前 的 磷 火,ca3n lv4 se4 de yu3 qia2n de li2n huo3
城 灯,che2ng de1ng
嗨 客 人,ha1i ke4 re2n
客 人 这 仅 仅 是 夜,ke4 re2n zhe4 ji3n ji3n shi4 ye4
你 的 饿 你 的 渴 饿 后 的 饱 餐 渴 中 得 饮 天 的 疲 倦 和 疲 倦 的 消 除 各 种 床 各 种 方 言 各 种 疾 病 胜 于 记 得 你 把 它 们 忘 却 了 你 不 觉 得 失 望 也 没 有 希 望 你 经 过 了 哪 里 将 去 到 哪 里 你 个 小 小 的 人 向 前 倾 侧 着 身 体 在 黄 青 赭 赤 之 间 的 条 微 微 的 白 道 上 走 着 你 是 否 为 自 己 所 感 动,ni3 de e4 ni3 de ke3 e4 ho4u de ba3o ca1n ke3 zho1ng de2 yi3n tia1n de pi2 jua4n he2 pi2 jua4n de xia1o chu2 ge4 zho3ng chua2ng ge4 zho3ng fa1ng ya2n ge4 zho3ng ji2 bi4ng she4ng yu2 ji4 de2 ni3 ba3 ta1 men wa4ng que4 le ni3 bu4 jue2 de2 shi1 wa4ng ye3 me2i yo3u xi1 wa4ng ni3 ji1ng guo4 le na3 li3 jia1ng qu4 da4o na3 li3 ni3 ge4 xia3o xia3o de re2n xia4ng qia2n qi1ng ce4 zhe she1n ti3 za4i hua2ng qi1ng zhe3 chi4 zhi1 jia1n de tia2o we1i we1i de ba2i da4o sha4ng zo3u zhe ni3 shi4 fo3u we4i zi4 ji3 suo3 ga3n do4ng
但 是 我 知 道 我 并 不 想 在 这 里 出 家,da4n shi4 wo3 zhi1 da4o wo3 bi4ng bu4 xia3ng za4i zhe4 li3 chu1 jia1
他 为 自 己 的 声 音 吓 了 跳 这 座 庙 有 种 什 么 东 西 使 他 不 安 他 像 瞒 着 自 己 似 的 想 了 想 那 座 佛 殿 这 和 尚 好 怪 和 尚 是 个 蒲 团 是 两 个 个 蒲 团 是 和 尚 自 己 的 那 个 呢 佛 案 上 的 经 卷 也 有 两 份 而 他 现 在 住 的 禅 房 分 明 也 不 是 和 尚 住 的,ta1 we4i zi4 ji3 de she1ng yi1n xia4 le tia4o zhe4 zuo4 mia4o yo3u zho3ng she2n me do1ng xi1 shi3 ta1 bu4 a1n ta1 xia4ng ma2n zhe zi4 ji3 shi4 de xia3ng le xia3ng na4 zuo4 fu2 dia4n zhe4 he2 sha4ng ha3o gua4i he2 sha4ng shi4 ge4 pu2 tua2n shi4 lia3ng ge4 ge4 pu2 tua2n shi4 he2 sha4ng zi4 ji3 de na4 ge4 ne fu2 a4n sha4ng de ji1ng jua3n ye3 yo3u lia3ng fe4n e2r ta1 xia4n za4i zhu4 de cha2n fa2ng fe1n mi2ng ye3 bu4 shi4 he2 sha4ng zhu4 de
这 间 屋 他 进 来 就 有 种 特 殊 的 感 觉 墙 极 白 极 平 切 都 是 既 方 且 直 严 厉 而 逼 人 而 在 方 与 直 之 中 有 件 东 西 就 显 得 非 常 的 圆 不 可 移 动 不 可 更 改 这 件 东 西 是 黑 的 白 与 黑 之 间 划 出 分 明 界 限 这 是 顶 极 大 的 竹 笠 笠 子 本 不 是 这 颜 色 它 发 黄 转 褐 最 后 就 成 了 黑 的 笠 顶 有 个 宝 塔 形 的 铜 顶 颜 色 也 发 黑 了 两 处 锈 出 了 绿 花 这 顶 笠 子 使 旅 行 人 觉 得 不 舒 服 什 么 人 戴 了 这 样 顶 笠 子 呢 拔 出 剑 他 走 出 禅 房,zhe4 jia1n wu1 ta1 ji4n la2i jiu4 yo3u zho3ng te4 shu1 de ga3n jue2 qia2ng ji2 ba2i ji2 pi2ng qie4 do1u shi4 ji4 fa1ng qie3 zhi2 ya2n li4 e2r bi1 re2n e2r za4i fa1ng yu3 zhi2 zhi1 zho1ng yo3u jia4n do1ng xi1 jiu4 xia3n de2 fe1i cha2ng de yua2n bu4 ke3 yi2 do4ng bu4 ke3 ge4ng ga3i zhe4 jia4n do1ng xi1 shi4 he1i de ba2i yu3 he1i zhi1 jia1n hua4 chu1 fe1n mi2ng jie4 xia4n zhe4 shi4 di3ng ji2 da4 de zhu2 li4 li4 zi be3n bu4 shi4 zhe4 ya2n se4 ta1 fa1 hua2ng zhua3n he4 zui4 ho4u jiu4 che2ng le he1i de li4 di3ng yo3u ge4 ba3o ta3 xi2ng de to2ng di3ng ya2n se4 ye3 fa1 he1i le lia3ng chu4 xiu4 chu1 le lv4 hua1 zhe4 di3ng li4 zi shi3 lv3 xi2ng re2n jue2 de2 bu4 shu1 fu2 she2n me re2n da4i le zhe4 ya4ng di3ng li4 zi ne ba2 chu1 jia4n ta1 zo3u chu1 cha2n fa2ng
他 舞 他 的 剑,ta1 wu3 ta1 de jia4n
自 从 他 接 过 这 柄 剑 从 无 天 荒 废 过 不 论 在 荒 村 野 店 驿 站 邮 亭 云 碓 茅 蓬 里 废 弃 的 砖 瓦 窑 中 每 日 晨 昏 他 都 要 舞 回 剑 每 次 对 他 都 是 新 的 刺 激 新 的 体 验 他 是 在 舞 他 自 己 他 的 爱 和 恨 最 高 的 兴 奋 最 大 的 快 乐 最 汹 涌 的 激 情 他 沉 酣 于 他 的 舞 弄 之 中,zi4 co2ng ta1 jie1 guo4 zhe4 bi3ng jia4n co2ng wu2 tia1n hua1ng fe4i guo4 bu4 lu4n za4i hua1ng cu1n ye3 dia4n yi4 zha4n yo2u ti2ng yu2n dui4 ma2o pe2ng li3 fe4i qi4 de zhua1n wa3 ya2o zho1ng me3i ri4 che2n hu1n ta1 do1u ya4o wu3 hui2 jia4n me3i ci4 dui4 ta1 do1u shi4 xi1n de ci4 ji1 xi1n de ti3 ya4n ta1 shi4 za4i wu3 ta1 zi4 ji3 ta1 de a4i he2 he4n zui4 ga1o de xi4ng fe4n zui4 da4 de kua4i le4 zui4 xio1ng yo3ng de ji1 qi2ng ta1 che2n ha1n yu2 ta1 de wu3 no4ng zhi1 zho1ng
把 剑 收 住 他 惊 有 人 呼 吸,ba3 jia4n sho1u zhu4 ta1 ji1ng yo3u re2n hu1 xi1
是 我 舞 得 好 剑,shi4 wo3 wu3 de2 ha3o jia4n
是 和 尚 和 尚 离 得 好 近 我 差 点 没 杀 了 他,shi4 he2 sha4ng he2 sha4ng li2 de2 ha3o ji4n wo3 cha4 dia3n me2i sha1 le ta1
旅 行 人 身 都 是 力 量 直 贯 注 到 指 尖 半 骄 傲 半 反 抗 他 大 声 地 喊,lv3 xi2ng re2n she1n do1u shi4 li4 lia4ng zhi2 gua4n zhu4 da4o zhi3 jia1n ba4n jia1o a4o ba4n fa3n ka4ng ta1 da4 she1ng de ha3n
我 要 走 遍 所 有 的 路,wo3 ya4o zo3u bia4n suo3 yo3u de lu4
他 看 看 和 尚 和 尚 的 眼 睛 好 亮 他 看 着 这 双 眼 睛 里 有 没 有 讥 刺 和 尚 如 果 激 怒 了 他 他 会 杀 了 和 尚 然 而 和 尚 站 得 稳 稳 的 并 没 有 为 他 的 声 音 和 神 情 所 撼 动 他 平 平 静 静 清 清 朗 朗 地 说,ta1 ka4n ka4n he2 sha4ng he2 sha4ng de ya3n ji1ng ha3o lia4ng ta1 ka4n zhe zhe4 shua1ng ya3n ji1ng li3 yo3u me2i yo3u ji1 ci4 he2 sha4ng ru2 guo3 ji1 nu4 le ta1 ta1 hui4 sha1 le he2 sha4ng ra2n e2r he2 sha4ng zha4n de2 we3n we3n de bi4ng me2i yo3u we4i ta1 de she1ng yi1n he2 she2n qi2ng suo3 ha4n do4ng ta1 pi2ng pi2ng ji4ng ji4ng qi1ng qi1ng la3ng la3ng de shuo1
很 好 有 人 还 要 从 没 有 路 的 地 方 走 过 去,he3n ha3o yo3u re2n ha2i ya4o co2ng me2i yo3u lu4 de de fa1ng zo3u guo4 qu4
万 山 百 静 之 中 有 种 声 音 丁 丁 然 坚 决 地 从 容 地 从 个 深 深 的 地 方 迸 出 来,wa4n sha1n ba3i ji4ng zhi1 zho1ng yo3u zho3ng she1ng yi1n di1ng di1ng ra2n jia1n jue2 de co2ng ro2ng de co2ng ge4 she1n she1n de de fa1ng be4ng chu1 la2i
这 旅 行 人 是 个 遗 腹 子 父 亲 被 仇 人 杀 了 抬 回 家 来 只 剩 口 气 父 亲 用 手 指 蘸 着 自 己 的 血 写 下 了 仇 人 的 名 字 就 死 了 母 亲 拾 起 了 他 留 下 的 剑 剑 在 旅 行 人 手 里 仇 人 的 名 字 在 他 的 手 臂 上 到 他 长 到 能 够 得 到 井 边 的 那 架 红 花 的 时 候 母 亲 交 给 他 父 亲 的 剑 在 他 的 手 臂 上 刺 了 父 亲 的 仇 人 的 名 字 涂 了 蓝 他 就 离 开 了 家 按 手 臂 上 那 个 蓝 色 的 姓 名 去 找 那 个 人 为 父 亲 报 仇,zhe4 lv3 xi2ng re2n shi4 ge4 yi2 fu4 zi fu4 qi1n be4i cho2u re2n sha1 le ta2i hui2 jia1 la2i zhi3 she4ng ko3u qi4 fu4 qi1n yo4ng sho3u zhi3 zha4n zhe zi4 ji3 de xue4 xie3 xia4 le cho2u re2n de mi2ng zi4 jiu4 si3 le mu3 qi1n shi2 qi3 le ta1 liu2 xia4 de jia4n jia4n za4i lv3 xi2ng re2n sho3u li3 cho2u re2n de mi2ng zi4 za4i ta1 de sho3u bi4 sha4ng da4o ta1 zha3ng da4o ne2ng go4u de2 da4o ji3ng bia1n de na4 jia4 ho2ng hua1 de shi2 ho4u mu3 qi1n jia1o ge3i ta1 fu4 qi1n de jia4n za4i ta1 de sho3u bi4 sha4ng ci4 le fu4 qi1n de cho2u re2n de mi2ng zi4 tu2 le la2n ta1 jiu4 li2 ka1i le jia1 a4n sho3u bi4 sha4ng na4 ge4 la2n se4 de xi4ng mi2ng qu4 zha3o na4 ge4 re2n we4i fu4 qi1n ba4o cho2u
不 过 他 生 中 没 有 叫 过 声 父 亲 他 没 有 听 见 过 自 己 叫 父 亲 的 声 音,bu4 guo4 ta1 she1ng zho1ng me2i yo3u jia4o guo4 she1ng fu4 qi1n ta1 me2i yo3u ti1ng jia4n guo4 zi4 ji3 jia4o fu4 qi1n de she1ng yi1n
父 亲 和 仇 人 他 样 想 不 出 是 什 么 样 子 如 果 仇 人 遇 见 他 倒 是 会 认 出 来 的 小 时 候 村 里 人 都 说 他 长 得 像 父 亲 然 而 他 现 在 连 自 己 是 什 么 样 子 都 不 清 楚 了,fu4 qi1n he2 cho2u re2n ta1 ya4ng xia3ng bu4 chu1 shi4 she2n me ya4ng zi ru2 guo3 cho2u re2n yu4 jia4n ta1 da4o shi4 hui4 re4n chu1 la2i de xia3o shi2 ho4u cu1n li3 re2n do1u shuo1 ta1 zha3ng de2 xia4ng fu4 qi1n ra2n e2r ta1 xia4n za4i lia2n zi4 ji3 shi4 she2n me ya4ng zi do1u bu4 qi1ng chu3 le
真 的 有 天 找 到 那 个 仇 人 他 只 有 剑 把 他 杀 了 他 说 不 出 句 话 他 跟 他 说 什 么 呢 想 不 出 只 有 不 说,zhe1n de yo3u tia1n zha3o da4o na4 ge4 cho2u re2n ta1 zhi3 yo3u jia4n ba3 ta1 sha1 le ta1 shuo1 bu4 chu1 ju4 hua4 ta1 ge1n ta1 shuo1 she2n me ne xia3ng bu4 chu1 zhi3 yo3u bu4 shuo1
有 时 候 他 更 愿 意 自 己 被 仇 人 杀 了,yo3u shi2 ho4u ta1 ge4ng yua4n yi4 zi4 ji3 be4i cho2u re2n sha1 le
有 时 候 他 对 仇 人 很 有 好 感,yo3u shi2 ho4u ta1 dui4 cho2u re2n he3n yo3u ha3o ga3n
有 时 候 他 觉 得 自 己 就 是 那 个 仇 人 既 然 仇 人 的 名 字 几 乎 代 替 了 他 自 己 的 名 字 他 可 不 是 借 了 那 个 名 字 而 存 在 的 么 仇 人 死 了 呢,yo3u shi2 ho4u ta1 jue2 de2 zi4 ji3 jiu4 shi4 na4 ge4 cho2u re2n ji4 ra2n cho2u re2n de mi2ng zi4 ji3 hu1 da4i ti4 le ta1 zi4 ji3 de mi2ng zi4 ta1 ke3 bu4 shi4 jie4 le na4 ge4 mi2ng zi4 e2r cu2n za4i de me cho2u re2n si3 le ne
然 而 他 依 然 到 处 查 访 这 个 名 字,ra2n e2r ta1 yi1 ra2n da4o chu4 cha2 fa3ng zhe4 ge4 mi2ng zi4
你 们 知 道 这 个 人 么,ni3 men zhi1 da4o zhe4 ge4 re2n me
不 知 道,bu4 zhi1 da4o
听 说 过 么,ti1ng shuo1 guo4 me
没 有,me2i yo3u
但 是 我 定 是 要 报 仇 的,da4n shi4 wo3 di4ng shi4 ya4o ba4o cho2u de
我 知 道 我 跟 你 的 距 离 天 天 近 了 我 走 的 每 步 都 向 着 你,wo3 zhi1 da4o wo3 ge1n ni3 de ju4 li2 tia1n tia1n ji4n le wo3 zo3u de me3i bu4 do1u xia4ng zhe ni3
只 要 我 碰 到 你 我 定 会 认 出 你 看 就 知 道 是 你 不 会 错,zhi3 ya4o wo3 pe4ng da4o ni3 wo3 di4ng hui4 re4n chu1 ni3 ka4n jiu4 zhi1 da4o shi4 ni3 bu4 hui4 cuo4
即 使 我 生 找 不 到 你 我 这 生 是 找 你 的 了,ji2 shi3 wo3 she1ng zha3o bu4 da4o ni3 wo3 zhe4 she1ng shi4 zha3o ni3 de le
他 为 自 己 这 句 的 声 音 掉 了 泪 为 他 的 悲 哀 而 悲 哀 了,ta1 we4i zi4 ji3 zhe4 ju4 de she1ng yi1n dia4o le le4i we4i ta1 de be1i a1i e2r be1i a1i le
天 亮 他 跑 近 个 绝 壁 回 过 头 来 他 才 看 见 天 苍 碧 嶙 峋 不 可 抗 拒 的 力 量 压 下 来 使 他 呼 吸 急 促 脸 色 发 青 两 股 紧 贴 汗 出 如 浆 他 感 觉 到 他 的 剑 剑 在 背 上 很 重 而 从 绝 壁 的 里 面 从 地 心 里 发 出 丁 丁 的 声 音 坚 决 而 从 容,tia1n lia4ng ta1 pa3o ji4n ge4 jue2 bi4 hui2 guo4 to2u la2i ta1 ca2i ka4n jia4n tia1n ca1ng bi4 li2n xu2n bu4 ke3 ka4ng ju4 de li4 lia4ng ya1 xia4 la2i shi3 ta1 hu1 xi1 ji2 cu4 lia3n se4 fa1 qi1ng lia3ng gu3 ji3n tie1 ha4n chu1 ru2 jia1ng ta1 ga3n jue2 da4o ta1 de jia4n jia4n za4i be4i sha4ng he3n zho4ng e2r co2ng jue2 bi4 de li3 mia4n co2ng de xi1n li3 fa1 chu1 di1ng di1ng de she1ng yi1n jia1n jue2 e2r co2ng ro2ng
他 走 进 绝 壁 好 黑 半 天 他 什 么 也 看 不 见 退 出 来 不 他 像 是 浸 在 冰 水 里 他 的 眼 睛 渐 渐 能 看 见 面 前 两 尺 的 地 方 他 站 了 会 调 匀 了 呼 吸 丁 声 个 火 花 赤 红 的 丁 又 个 风 从 洞 口 吹 进 来 吹 在 他 的 背 上 面 前 飘 来 了 冷 气 不 可 形 容 的 阴 森 咽 了 口 唾 沫 他 往 里 走 他 听 见 自 己 跫 跫 足 音 这 个 声 音 鼓 励 他 教 他 走 得 稳 当 不 踉 跄 越 走 越 窄 他 得 弓 着 身 子 他 直 视 前 面 个 又 个 火 花 爆 出 来 好 了 到 了 头,ta1 zo3u ji4n jue2 bi4 ha3o he1i ba4n tia1n ta1 she2n me ye3 ka4n bu4 jia4n tui4 chu1 la2i bu4 ta1 xia4ng shi4 ji4n za4i bi1ng shui3 li3 ta1 de ya3n ji1ng jia4n jia4n ne2ng ka4n jia4n mia4n qia2n lia3ng chi3 de de fa1ng ta1 zha4n le hui4 dia4o yu2n le hu1 xi1 di1ng she1ng ge4 huo3 hua1 chi4 ho2ng de di1ng yo4u ge4 fe1ng co2ng do4ng ko3u chui1 ji4n la2i chui1 za4i ta1 de be4i sha4ng mia4n qia2n pia1o la2i le le3ng qi4 bu4 ke3 xi2ng ro2ng de yi1n se1n ya4n le ko3u tuo4 mo4 ta1 wa3ng li3 zo3u ta1 ti1ng jia4n zi4 ji3 qio2ng qio2ng zu2 yi1n zhe4 ge4 she1ng yi1n gu3 li4 ta1 jia4o ta1 zo3u de2 we3n da1ng bu4 lia2ng qia1ng yue4 zo3u yue4 zha3i ta1 de2 go1ng zhe she1n zi ta1 zhi2 shi4 qia2n mia4n ge4 yo4u ge4 huo3 hua1 ba4o chu1 la2i ha3o le da4o le to2u
堆 长 发 长 头 发 盖 着 个 人 匍 匐 着 手 錾 子 手 铁 锤 低 着 头 正 在 开 凿 膝 前 的 方 寸 他 定 是 听 见 来 人 的 脚 步 声 了 他 不 回 头 继 续 开 凿 錾 子 从 下 向 上 移 动 着 个 又 个 火 花 他 的 手 举 起 举 起 旅 行 人 看 见 两 只 僧 衣 的 袖 子 他 的 披 到 腰 下 的 长 发 摇 动 着 他 举 起 举 起 旅 行 人 看 见 他 的 手 这 双 手 奇 瘦 瘦 到 露 骨 都 是 筋 旅 行 人 后 退 了 步 和 尚 回 了 下 头 双 炽 热 的 眼 睛 从 披 纷 的 长 发 后 面 闪 了 出 来 旅 行 人 木 然 举 起 举 起 火 花 火 花 再 来 个 火 花 他 差 点 晕 过 去 和 尚 的 手 臂 上 赫 然 有 三 个 字 针 刺 的 涂 了 蓝 的 是 他 的 父 亲 的 名 字,dui1 zha3ng fa1 zha3ng to2u fa1 ga4i zhe ge4 re2n pu2 fu2 zhe sho3u za4n zi sho3u tie3 chui2 di1 zhe to2u zhe4ng za4i ka1i za2o xi1 qia2n de fa1ng cu4n ta1 di4ng shi4 ti1ng jia4n la2i re2n de jia3o bu4 she1ng le ta1 bu4 hui2 to2u ji4 xu4 ka1i za2o za4n zi co2ng xia4 xia4ng sha4ng yi2 do4ng zhe ge4 yo4u ge4 huo3 hua1 ta1 de sho3u ju3 qi3 ju3 qi3 lv3 xi2ng re2n ka4n jia4n lia3ng zhi3 se1ng yi1 de xiu4 zi ta1 de pi1 da4o ya1o xia4 de zha3ng fa1 ya2o do4ng zhe ta1 ju3 qi3 ju3 qi3 lv3 xi2ng re2n ka4n jia4n ta1 de sho3u zhe4 shua1ng sho3u qi2 sho4u sho4u da4o lu4 gu3 do1u shi4 ji1n lv3 xi2ng re2n ho4u tui4 le bu4 he2 sha4ng hui2 le xia4 to2u shua1ng chi4 re4 de ya3n ji1ng co2ng pi1 fe1n de zha3ng fa1 ho4u mia4n sha3n le chu1 la2i lv3 xi2ng re2n mu4 ra2n ju3 qi3 ju3 qi3 huo3 hua1 huo3 hua1 za4i la2i ge4 huo3 hua1 ta1 cha4 dia3n yu1n guo4 qu4 he2 sha4ng de sho3u bi4 sha4ng he4 ra2n yo3u sa1n ge4 zi4 zhe1n ci4 de tu2 le la2n de shi4 ta1 de fu4 qi1n de mi2ng zi4
时 他 什 么 也 看 不 见 了 只 看 见 那 三 个 字 笔 画 他 在 心 里 描 了 那 三 个 字 丁 个 火 花 随 着 火 花 字 跳 动 下 时 间 在 洞 外 飞 逝 卷 白 云 掠 过 洞 口 他 简 直 忘 记 自 己 背 上 的 剑 了 或 者 他 自 己 整 个 消 失 只 剩 下 这 口 剑 了 他 缩 小 缩 小 以 至 于 没 有 了 然 后 又 回 来 回 来 好 他 的 脸 色 由 青 转 红 他 自 己 充 满 于 躯 体 剑 他 拔 剑 在 手,shi2 ta1 she2n me ye3 ka4n bu4 jia4n le zhi3 ka4n jia4n na4 sa1n ge4 zi4 bi3 hua4 ta1 za4i xi1n li3 mia2o le na4 sa1n ge4 zi4 di1ng ge4 huo3 hua1 sui2 zhe huo3 hua1 zi4 tia4o do4ng xia4 shi2 jia1n za4i do4ng wa4i fe1i shi4 jua3n ba2i yu2n lve4 guo4 do4ng ko3u ta1 jia3n zhi2 wa4ng ji4 zi4 ji3 be4i sha4ng de jia4n le huo4 zhe3 ta1 zi4 ji3 zhe3ng ge4 xia1o shi1 zhi3 she4ng xia4 zhe4 ko3u jia4n le ta1 suo1 xia3o suo1 xia3o yi3 zhi4 yu2 me2i yo3u le ra2n ho4u yo4u hui2 la2i hui2 la2i ha3o ta1 de lia3n se4 yo2u qi1ng zhua3n ho2ng ta1 zi4 ji3 cho1ng ma3n yu2 qu1 ti3 jia4n ta1 ba2 jia4n za4i sho3u
忽 然 他 相 信 他 的 母 亲 定 已 经 死 了,hu1 ra2n ta1 xia1ng xi4n ta1 de mu3 qi1n di4ng yi3 ji1ng si3 le
铿 的 声,ke1ng de she1ng
他 的 剑 落 回 鞘 里 第 朵 锈,ta1 de jia4n luo4 hui2 qia4o li3 di4 duo3 xiu4
他 看 了 看 脚 下 脚 下 是 新 开 凿 的 痕 迹 在 他 脚 前 摆 着 另 副 锤 錾,ta1 ka4n le ka4n jia3o xia4 jia3o xia4 shi4 xi1n ka1i za2o de he2n ji1 za4i ta1 jia3o qia2n ba3i zhe li4ng fu4 chui2 za4n
他 俯 身 拾 起 锤 錾 和 尚 稍 微 往 旁 边 挪 过 点 给 他 腾 出 地 方,ta1 fu3 she1n shi2 qi3 chui2 za4n he2 sha4ng sha1o we1i wa3ng pa2ng bia1n nuo2 guo4 dia3n ge3i ta1 te2ng chu1 de fa1ng
两 滴 眼 泪 闪 在 庙 里 白 发 的 和 尚 的 眼 睛 里,lia3ng di1 ya3n le4i sha3n za4i mia4o li3 ba2i fa1 de he2 sha4ng de ya3n ji1ng li3
有 天 两 副 錾 子 同 时 凿 在 虚 空 里 第 线 由 另 面 射 进 来 的 光,yo3u tia1n lia3ng fu4 za4n zi to2ng shi2 za2o za4i xu1 ko1ng li3 di4 xia4n yo2u li4ng mia4n she4 ji4n la2i de gua1ng
约 九 四 四 年 写 在 昆 明 黄 土 坡,yue1 jiu3 si4 si4 nia2n xie3 za4i ku1n mi2ng hua2ng tu3 po1
汪 曾 祺 小 说 经 典 落 魄,wa1ng ce2ng qi2 xia3o shuo1 ji1ng dia3n luo4 po4
